track_name,track_id,album_name,album_id,artist_name,artist_id,artist_popularity,track_popularity,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,energy_danceability,acoustic_instrumental_diff,mood_index
Back to the Past,2aF0WoNEf0bPtCCOOrPHwP,SHALALA - The 1st Mini Album,4nVXazKGLH0udmv0licmlp,TAEYONG,6SKusTjOAPsTZ6kareKQdm,60.0,41.0,2023-06-05,0.729,0.839,0.0,-4.225,1.0,0.225,0.265,0.0,0.07,0.839,89.912,195040.0,0.6116309999999999,0.265,0.839
Il profumo del cielo,79XXuAO114SBh6sjv2eXyz,<Phantom Singer 4> Episode. 10,3mN7fAQIogn4kdC1hTJRLI,"David DQ Lee, AUSTIN KIM, SEO YEONG TAEK, KIM SEONG HYEON","2TtSZl1TkC0DMgp1726W1C, 3VWJlsUuEcFhbdzO3nJbeA, 2cyRG8cE4xa1l76I4hI2Qj, 19x6Cf9m8hRzpC1ZOBn07X",11.0,3.0,2023-06-06,0.298,0.617,3.0,-2.958,0.0,0.0327,0.881,0.000905,0.104,0.17,93.188,335299.0,0.183866,0.880095,0.3935
Risuona anima mia,3fZZ0CGICRDoyJuFQmiApR,<Phantom Singer 4> Episode. 10,3mN7fAQIogn4kdC1hTJRLI,"Kim Jihoon, JIN WON, JUNG SEUNG WON, ROH HYUN WOO","0ShvHs85z1wjYqH6r03kUM, 2WILkTzQNGvcj3FPcxye1W, 09ngtdzXUe1fVts4588N6T, 1KDRNEl5dzCd5gLJcvim5C",17.0,13.0,2023-06-06,0.236,0.5,11.0,-4.79,1.0,0.0341,0.848,3.04e-06,0.0918,0.124,80.156,285141.0,0.118,0.84799696,0.312
Buona Fortuna,5o2slgxjWx6VvnZXk3XTUB,<Phantom Singer 4> Episode. 10,3mN7fAQIogn4kdC1hTJRLI,"David DQ Lee, AUSTIN KIM, SEO YEONG TAEK, KIM SEONG HYEON","2TtSZl1TkC0DMgp1726W1C, 3VWJlsUuEcFhbdzO3nJbeA, 2cyRG8cE4xa1l76I4hI2Qj, 19x6Cf9m8hRzpC1ZOBn07X",11.0,4.0,2023-06-06,0.305,0.496,10.0,-4.633,1.0,0.0349,0.926,0.00838,0.153,0.188,124.958,364107.0,0.15128,0.91762,0.34199999999999997
Higher,3AXoNZxjjsVbGwRV1JSCaf,<Phantom Singer 4> Episode. 10,3mN7fAQIogn4kdC1hTJRLI,"KIM SU IN, LEE SEUNG MIN, LIM KYU HYUNG, CHO JIN HO","1eD6xraivpnXUOr4eX9Rhj, 6wXu4ygVzi4uoPQhxOjyNF, 4YHQwFS186emFjp4Ucn5mw, 7eVeO4En6g4nfCUqVBt8IB",10.0,4.0,2023-06-06,0.46,0.722,0.0,-3.533,0.0,0.0735,0.442,0.0,0.0483,0.602,125.583,293720.0,0.33212,0.442,0.6619999999999999
Verità,6VlKCXSCWq47dAfO8uBeN3,<Phantom Singer 4> Episode. 10,3mN7fAQIogn4kdC1hTJRLI,"Kim Jihoon, JIN WON, JUNG SEUNG WON, ROH HYUN WOO","0ShvHs85z1wjYqH6r03kUM, 2WILkTzQNGvcj3FPcxye1W, 09ngtdzXUe1fVts4588N6T, 1KDRNEl5dzCd5gLJcvim5C",17.0,13.0,2023-06-06,0.27,0.762,0.0,-3.57,0.0,0.0531,0.561,5.42e-06,0.369,0.193,123.167,331672.0,0.20574,0.56099458,0.47750000000000004
Intro : Soleil de minuit,1J47MIC1WcvpA7EQCmO3gl,Impasto,4MOc9NJNFjG8c8WB8UVNwN,You Chae Hoon,5wkkqpuCF4BTuTJ3TKQl1n,15.0,19.0,2023-06-08,0.229,0.198,8.0,-15.674,1.0,0.033,0.765,0.926,0.135,0.125,136.375,77787.0,0.04534200000000001,-0.16100000000000003,0.1615
White Desert,0HV7dTKl8VPOO3NL5BbIZB,Impasto,4MOc9NJNFjG8c8WB8UVNwN,You Chae Hoon,5wkkqpuCF4BTuTJ3TKQl1n,15.0,7.0,2023-06-08,0.357,0.541,8.0,-6.17,1.0,0.0373,0.574,0.0,0.163,0.213,135.181,308573.0,0.193137,0.574,0.377
Companion,5SLWFVefBGrWA6OTPZoGzt,Impasto,4MOc9NJNFjG8c8WB8UVNwN,You Chae Hoon,5wkkqpuCF4BTuTJ3TKQl1n,15.0,1.0,2023-06-08,0.602,0.597,5.0,-7.98,1.0,0.0278,0.128,0.00336,0.0767,0.42,82.011,239480.0,0.359394,0.12464,0.5085
Pieces,7bWeBfJc7FkdIyYKNKwyNA,Impasto,4MOc9NJNFjG8c8WB8UVNwN,You Chae Hoon,5wkkqpuCF4BTuTJ3TKQl1n,15.0,1.0,2023-06-08,0.359,0.659,3.0,-5.906,1.0,0.0396,0.124,1.25e-05,0.22,0.17,106.79,237560.0,0.236581,0.1239875,0.41450000000000004
Il Fuggitivo,0MRlXPRVRq576AlcP2VSj6,Impasto,4MOc9NJNFjG8c8WB8UVNwN,You Chae Hoon,5wkkqpuCF4BTuTJ3TKQl1n,15.0,2.0,2023-06-08,0.476,0.468,6.0,-3.496,1.0,0.0346,0.229,0.0,0.124,0.124,128.832,209200.0,0.222768,0.229,0.29600000000000004
Dangerously,6vLgBXsucNFXki1EkekKD2,<Phantom Singer 4> Episode. 11,0yOtP6HiAiSVz30udwTm6H,"KIM KWANG JIN, CHO JIN HO, KIM SU IN","6CzzaPmOfS8Z46NgaF7csK, 7eVeO4En6g4nfCUqVBt8IB, 1eD6xraivpnXUOr4eX9Rhj",9.0,5.0,2023-06-10,0.435,0.581,5.0,-4.199,1.0,0.0407,0.695,0.0,0.163,0.242,92.704,241551.0,0.252735,0.695,0.4115
River,4VIYZ6iVXgOoirLpEODISt,<Phantom Singer 4> Episode. 11,0yOtP6HiAiSVz30udwTm6H,"LEE SEUNG MIN, KIM SU IN","6wXu4ygVzi4uoPQhxOjyNF, 1eD6xraivpnXUOr4eX9Rhj",10.0,4.0,2023-06-10,0.505,0.766,8.0,-2.893,1.0,0.209,0.421,0.0,0.0833,0.47,113.03,269287.0,0.38683,0.421,0.618
Can’t feel my face,5eNFvF6WooThfVdt924oPJ,<Phantom Singer 4> Episode. 11,0yOtP6HiAiSVz30udwTm6H,"KIM MO SE, CHO JIN HO","59FW9shdSsPvZguaLTIsKw, 7eVeO4En6g4nfCUqVBt8IB",8.0,3.0,2023-06-10,0.636,0.765,8.0,-3.853,0.0,0.058,0.462,0.0,0.0719,0.356,108.007,245896.0,0.48654000000000003,0.462,0.5605
Splash,7blF79UPasllISNXBnRMhq,<Phantom Singer 4> Episode. 11,0yOtP6HiAiSVz30udwTm6H,"PARK JUN BUM, KIM SEONG HYEON, KIM WOO SEONG","6xRwgqHbMRSoZXmT1HJslU, 19x6Cf9m8hRzpC1ZOBn07X, 5kzVuIhNsupuj3ZFhlIduq",5.0,9.0,2023-06-10,0.526,0.776,0.0,-3.094,0.0,0.0885,0.314,0.0,0.0679,0.384,139.91,244975.0,0.40817600000000004,0.314,0.5800000000000001
Vete,4My6L8LpRdxG3CWVAdFPAN,<Phantom Singer 4> Episode. 11,0yOtP6HiAiSVz30udwTm6H,"RIM PARK, KIM SEONG HYEON, PARK JUN BUM, KIM WOO SEONG","75R0fZngf4BNYaGqfCQFSN, 19x6Cf9m8hRzpC1ZOBn07X, 6xRwgqHbMRSoZXmT1HJslU, 5kzVuIhNsupuj3ZFhlIduq",5.0,4.0,2023-06-10,0.307,0.596,9.0,-3.451,1.0,0.0392,0.394,0.000833,0.136,0.115,134.484,341974.0,0.182972,0.39316700000000004,0.3555
Viva La Dolce Vita,6K8uFyYRmhmmW0dWOkjQq7,<Phantom Singer 4> Episode. 11,0yOtP6HiAiSVz30udwTm6H,"AHN MIN SOO, SHIN EUN CHONG, CHO JIN HO, LEE HAE JUN","6vd3OuXqYOZtSixJbYLlTp, 1gI1YPRgnudUStCZURw9dd, 7eVeO4En6g4nfCUqVBt8IB, 79jFKB3mUEWQ1Sadre0wRI",9.0,8.0,2023-06-10,0.665,0.771,6.0,-2.764,0.0,0.131,0.0287,0.0,0.0876,0.74,96.064,237722.0,0.512715,0.0287,0.7555000000000001
Bloody Mary,6Ur7Ber2xxrtEkQ07WiA5f,<Phantom Singer 4> Episode. 11,0yOtP6HiAiSVz30udwTm6H,"KIM SU IN, LEE KI HYUN, KIM WOO SEONG, David DQ Lee","1eD6xraivpnXUOr4eX9Rhj, 77eSZUXLqVhcuyKbRoEz4n, 5kzVuIhNsupuj3ZFhlIduq, 2TtSZl1TkC0DMgp1726W1C",11.0,2.0,2023-06-10,0.549,0.73,8.0,-2.793,0.0,0.0431,0.401,1.05e-05,0.143,0.208,99.961,346337.0,0.40077,0.4009895,0.469
This World,6QDcmN2Avrim8kNoCHkw9s,THE WORLD EP.2 : OUTLAW,5DxixnuklLg28S7UMeGC9H,ATEEZ,68KmkJeZGfwe1OUaivBa2L,74.0,55.0,2023-06-16,0.457,0.834,2.0,-5.398,1.0,0.11,0.00147,0.0,0.612,0.18,176.088,212106.0,0.381138,0.00147,0.507
Dune,1CwzGOJqmATtWE8H00MEIL,THE WORLD EP.2 : OUTLAW,5DxixnuklLg28S7UMeGC9H,ATEEZ,68KmkJeZGfwe1OUaivBa2L,74.0,55.0,2023-06-16,0.515,0.926,9.0,-3.769,1.0,0.155,0.00506,0.0,0.312,0.595,160.09,195484.0,0.47689000000000004,0.00506,0.7605
BOUNCY (K-HOT CHILLI PEPPERS),5KyOUICJIvO0z71MBdPGiX,THE WORLD EP.2 : OUTLAW,5DxixnuklLg28S7UMeGC9H,ATEEZ,68KmkJeZGfwe1OUaivBa2L,74.0,69.0,2023-06-16,0.532,0.896,8.0,-4.356,1.0,0.184,0.00869,0.0,0.106,0.479,150.06,187311.0,0.47667200000000004,0.00869,0.6875
DJANGO,5Ku5uYEtkdpNlkgqU6p4ir,THE WORLD EP.2 : OUTLAW,5DxixnuklLg28S7UMeGC9H,ATEEZ,68KmkJeZGfwe1OUaivBa2L,74.0,56.0,2023-06-16,0.761,0.826,5.0,-4.184,0.0,0.128,0.107,0.0,0.0571,0.648,93.911,191923.0,0.628586,0.107,0.737
Wake Up,2fZ1DdMpQZIiPMIgyt27dT,THE WORLD EP.2 : OUTLAW,5DxixnuklLg28S7UMeGC9H,ATEEZ,68KmkJeZGfwe1OUaivBa2L,74.0,56.0,2023-06-16,0.558,0.931,1.0,-3.484,1.0,0.0644,0.00286,0.0,0.228,0.41,149.918,186434.0,0.5194980000000001,0.00286,0.6705
Outlaw,6UM7j0WbcGtk06c6pGKiQ6,THE WORLD EP.2 : OUTLAW,5DxixnuklLg28S7UMeGC9H,ATEEZ,68KmkJeZGfwe1OUaivBa2L,74.0,53.0,2023-06-16,0.736,0.774,5.0,-5.031,0.0,0.0908,0.0248,0.0,0.081,0.528,94.021,199307.0,0.5696640000000001,0.0248,0.651
Shining Star (Feat. JW of NELL),04BTqqYvV4faZ9JVTJWhB1,Shining Star,5XvT44UGgPO4fcZU5gksFg,"Han Yo Han, JW","0yHrFzi7dWriMWhB5XA99P, 7Bvix9vwYJqWxwGHkY4bgY",43.0,27.0,2023-06-13,0.647,0.931,4.0,-2.169,0.0,0.0383,0.166,0.0,0.12,0.775,109.989,185727.0,0.602357,0.166,0.853
KNOW (Feat. SUMIN),00OOEE6I7d9kKIQbv23b2F,Shining Star,5XvT44UGgPO4fcZU5gksFg,"Han Yo Han, SUMIN","0yHrFzi7dWriMWhB5XA99P, 0K4MGKGmjtdIE0W3GkGmyU",48.0,19.0,2023-06-13,0.767,0.911,4.0,-3.405,0.0,0.0328,0.281,0.0,0.14,0.965,109.954,181227.0,0.698737,0.281,0.938
It's You (Feat. NO:EL),2vYRiFZ6HuKqO5asZ5YlyS,Shining Star,5XvT44UGgPO4fcZU5gksFg,"Han Yo Han, NO:EL","0yHrFzi7dWriMWhB5XA99P, 3S79khDmqHqH3SudDjO6dV",43.0,31.0,2023-06-13,0.659,0.778,11.0,-3.771,1.0,0.0364,0.51,0.0,0.344,0.453,104.059,248149.0,0.512702,0.51,0.6155
Every Night,2fNnD5oP4f3Y5qiF0P0wCb,Shining Star,5XvT44UGgPO4fcZU5gksFg,Han Yo Han,0yHrFzi7dWriMWhB5XA99P,43.0,15.0,2023-06-13,0.741,0.609,8.0,-5.706,1.0,0.0811,0.611,0.0,0.0511,0.691,98.005,184286.0,0.451269,0.611,0.6499999999999999
Superstition (Feat. Kim Seungmin),7GRLPCCKxaEVY9hxikJDmf,Shining Star,5XvT44UGgPO4fcZU5gksFg,"Han Yo Han, Kim Seungmin","0yHrFzi7dWriMWhB5XA99P, 31VffPWiL2AAwNIMODB9qZ",46.0,15.0,2023-06-13,0.406,0.708,1.0,-5.624,1.0,0.32,0.314,0.0,0.648,0.753,73.952,200518.0,0.287448,0.314,0.7304999999999999
Run (Feat. Verbal Jint),60isns3RvgS03pSv7pbzid,Shining Star,5XvT44UGgPO4fcZU5gksFg,"Han Yo Han, Verbal Jint","0yHrFzi7dWriMWhB5XA99P, 24sQuJhQ85ZygDG7sUVUxR",46.0,21.0,2023-06-13,0.831,0.862,1.0,-3.054,1.0,0.0444,0.621,0.0,0.0647,0.771,118.938,181513.0,0.7163219999999999,0.621,0.8165
Rain Rain Rain,29uVAN5uRTPpvBnd9MINpc,Shining Star,5XvT44UGgPO4fcZU5gksFg,Han Yo Han,0yHrFzi7dWriMWhB5XA99P,43.0,15.0,2023-06-13,0.809,0.57,8.0,-6.796,1.0,0.0623,0.518,0.000638,0.0995,0.36,120.001,164250.0,0.46113,0.517362,0.46499999999999997
Die Hard,1uHT1ZXVPsYApyjtg2xWeY,Shining Star,5XvT44UGgPO4fcZU5gksFg,Han Yo Han,0yHrFzi7dWriMWhB5XA99P,43.0,19.0,2023-06-13,0.453,0.889,0.0,-3.719,0.0,0.0791,0.0254,1.88e-05,0.286,0.552,170.208,235941.0,0.402717,0.0253812,0.7205
Carnival (with. Guitar solo),3nqQ0iRMuAzkmZXKqjsnAp,Shining Star,5XvT44UGgPO4fcZU5gksFg,Han Yo Han,0yHrFzi7dWriMWhB5XA99P,43.0,15.0,2023-06-13,0.516,0.766,3.0,-3.52,1.0,0.0336,0.101,0.0,0.203,0.777,159.969,243094.0,0.395256,0.101,0.7715000000000001
"HALA HALA (Hearts Awakened, Live Alive)",4v2BLMhWtVvBnZwuoiKxja,TREASURE EP.2 : Zero To One,2PQ8cQ8WzAJJkWYT2Ydmhw,ATEEZ,68KmkJeZGfwe1OUaivBa2L,74.0,54.0,2019-01-15,0.57,0.778,9.0,-4.178,0.0,0.191,0.0153,0.0,0.188,0.294,159.905,202098.0,0.44345999999999997,0.0153,0.536
Say My Name,2UP7KnRSvc4taXbjOoSX0f,TREASURE EP.2 : Zero To One,2PQ8cQ8WzAJJkWYT2Ydmhw,ATEEZ,68KmkJeZGfwe1OUaivBa2L,74.0,60.0,2019-01-15,0.634,0.9,6.0,-2.614,0.0,0.0574,0.212,0.0,0.317,0.621,152.947,222024.0,0.5706,0.212,0.7605
Desire,0UsHnRSfWyviHYhqsLMi0g,TREASURE EP.2 : Zero To One,2PQ8cQ8WzAJJkWYT2Ydmhw,ATEEZ,68KmkJeZGfwe1OUaivBa2L,74.0,48.0,2019-01-15,0.581,0.81,0.0,-4.504,1.0,0.102,0.0147,0.0,0.702,0.566,101.965,234509.0,0.47061,0.0147,0.688
Light,2KnNV0Ahhb5qkK83LKymZE,TREASURE EP.2 : Zero To One,2PQ8cQ8WzAJJkWYT2Ydmhw,ATEEZ,68KmkJeZGfwe1OUaivBa2L,74.0,46.0,2019-01-15,0.69,0.716,2.0,-5.136,0.0,0.0874,0.267,0.0,0.0996,0.728,78.023,218823.0,0.4940399999999999,0.267,0.722
Promise,54z9tiaPu15pfkGSUwrOLI,TREASURE EP.2 : Zero To One,2PQ8cQ8WzAJJkWYT2Ydmhw,ATEEZ,68KmkJeZGfwe1OUaivBa2L,74.0,49.0,2019-01-15,0.656,0.82,6.0,-4.292,0.0,0.0708,0.00348,0.0,0.072,0.666,100.087,195782.0,0.53792,0.00348,0.743
Wasteland,1c61W8eCrNkmMaweEg5PeI,REALIEZ,70ptf4PxBI5aZdXWPbxTs0,KANGDANIEL,5vGoWnZO65NBgiZYBmi3iW,53.0,30.0,2023-06-19,0.568,0.651,8.0,-6.49,0.0,0.0521,0.0752,0.0,0.13,0.522,147.938,182680.0,0.369768,0.0752,0.5865
SOS,3x9zIsVAQUNvU3J2tR58Di,REALIEZ,70ptf4PxBI5aZdXWPbxTs0,KANGDANIEL,5vGoWnZO65NBgiZYBmi3iW,53.0,43.0,2023-06-19,0.55,0.693,5.0,-5.179,0.0,0.0309,0.00484,0.0,0.0933,0.292,85.023,191827.0,0.38115,0.00484,0.49249999999999994
Supernova,2Tb9VdP35jbF4GJmC869uu,REALIEZ,70ptf4PxBI5aZdXWPbxTs0,KANGDANIEL,5vGoWnZO65NBgiZYBmi3iW,53.0,34.0,2023-06-19,0.622,0.729,1.0,-5.089,1.0,0.0515,0.0207,0.0,0.0729,0.545,150.971,208107.0,0.453438,0.0207,0.637
Liar,7qwmyLPHUwAT5zCYPRjBa2,REALIEZ,70ptf4PxBI5aZdXWPbxTs0,KANGDANIEL,5vGoWnZO65NBgiZYBmi3iW,53.0,33.0,2023-06-19,0.617,0.622,0.0,-6.622,1.0,0.031,0.193,0.000126,0.147,0.127,84.979,196040.0,0.383774,0.19287400000000002,0.3745
Dreaming,5J32fVamfKKZnAdPZsPFFH,REALIEZ,70ptf4PxBI5aZdXWPbxTs0,KANGDANIEL,5vGoWnZO65NBgiZYBmi3iW,53.0,32.0,2023-06-19,0.556,0.576,9.0,-6.784,1.0,0.0309,0.155,0.0,0.12,0.485,137.96,218987.0,0.320256,0.155,0.5305
Lucky! (Feat. BOBBY),7Dkd6dOucVUJR9UIBjfMz4,J.A.M (Journey Above Music),41Bgf7dnlIef4ktFlHrl3u,"KIM JAE HWAN, BOBBY","7LdZwtnhfB1GoC9SE9tvyb, 7ieMQQDR0bdBPz572mtxwS",50.0,22.0,2023-06-20,0.858,0.698,11.0,-2.513,1.0,0.0537,0.0332,0.0,0.0274,0.713,118.941,200293.0,0.598884,0.0332,0.7055
My ocean,3FEY1kkwBTdEIIFALzrZIL,J.A.M (Journey Above Music),41Bgf7dnlIef4ktFlHrl3u,KIM JAE HWAN,7LdZwtnhfB1GoC9SE9tvyb,42.0,11.0,2023-06-20,0.664,0.891,1.0,-2.168,1.0,0.0447,0.0584,0.0,0.289,0.85,109.971,171960.0,0.591624,0.0584,0.8705
Champagne,1ehCYonTiFoXt6l3wFGPtc,J.A.M (Journey Above Music),41Bgf7dnlIef4ktFlHrl3u,KIM JAE HWAN,7LdZwtnhfB1GoC9SE9tvyb,42.0,7.0,2023-06-20,0.763,0.853,7.0,-3.57,0.0,0.128,0.018,0.0,0.0782,0.784,104.97,165293.0,0.650839,0.018,0.8185
Sleep,3T1YJweYZB77DFq9mXRtFi,J.A.M (Journey Above Music),41Bgf7dnlIef4ktFlHrl3u,KIM JAE HWAN,7LdZwtnhfB1GoC9SE9tvyb,42.0,12.0,2023-06-20,0.598,0.704,7.0,-4.904,0.0,0.0273,0.171,0.0,0.112,0.27,87.95,172640.0,0.420992,0.171,0.487
Daylight,2l6STKAn6yzM6roRDNr176,J.A.M (Journey Above Music),41Bgf7dnlIef4ktFlHrl3u,KIM JAE HWAN,7LdZwtnhfB1GoC9SE9tvyb,42.0,8.0,2023-06-20,0.616,0.5,2.0,-6.123,1.0,0.0557,0.494,0.0,0.158,0.536,175.983,183987.0,0.308,0.494,0.518
Spring Breeze,5YUk8VAdAbqOFSl1n1rVnn,J.A.M (Journey Above Music),41Bgf7dnlIef4ktFlHrl3u,KIM JAE HWAN,7LdZwtnhfB1GoC9SE9tvyb,42.0,8.0,2023-06-20,0.575,0.741,2.0,-4.685,0.0,0.0316,0.0215,0.0,0.182,0.455,91.074,175800.0,0.426075,0.0215,0.598
OVERDRIVE,5pGRo6KdVdD4LCg6A6awQT,OVERDRIVE,0IypTpMarJExzpoVXFPmW1,I.M,49tkHHS0mXwa5eLYvyvKyd,51.0,47.0,2023-06-23,0.736,0.747,11.0,-5.224,0.0,0.0836,0.0778,1.37e-05,0.0881,0.574,129.938,175373.0,0.549792,0.07778629999999999,0.6605
Blame,2PviI6dkTJ2MM3omn3P9Id,OVERDRIVE,0IypTpMarJExzpoVXFPmW1,I.M,49tkHHS0mXwa5eLYvyvKyd,51.0,37.0,2023-06-23,0.732,0.731,6.0,-5.661,0.0,0.0833,0.13,0.0,0.123,0.157,104.032,161640.0,0.535092,0.13,0.444
Dumb,6VUDlCweufWuLEbROnYRUn,OVERDRIVE,0IypTpMarJExzpoVXFPmW1,I.M,49tkHHS0mXwa5eLYvyvKyd,51.0,37.0,2023-06-23,0.743,0.679,5.0,-6.399,0.0,0.0405,0.046,0.0,0.0671,0.606,136.064,174040.0,0.5044970000000001,0.046,0.6425000000000001
Habit,1RQqbSlookHZBgm5Cf3Sg4,OVERDRIVE,0IypTpMarJExzpoVXFPmW1,I.M,49tkHHS0mXwa5eLYvyvKyd,51.0,40.0,2023-06-23,0.527,0.598,3.0,-8.036,0.0,0.154,0.52,0.00737,0.146,0.569,94.89,184267.0,0.315146,0.51263,0.5834999999999999
More,4rJ93ywnXvHc9nBO8scaGp,OVERDRIVE,0IypTpMarJExzpoVXFPmW1,I.M,49tkHHS0mXwa5eLYvyvKyd,51.0,37.0,2023-06-23,0.674,0.408,5.0,-6.662,0.0,0.0471,0.199,0.0,0.0891,0.244,95.991,147333.0,0.274992,0.199,0.32599999999999996
Not Sorry,6rYGfVaxGgfP2URKVVMJOv,OVERDRIVE,0IypTpMarJExzpoVXFPmW1,I.M,49tkHHS0mXwa5eLYvyvKyd,51.0,35.0,2023-06-23,0.74,0.559,8.0,-7.303,1.0,0.0341,0.194,0.00736,0.137,0.173,104.998,141947.0,0.41366,0.18664,0.366
"Annihilate (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, Lil Wayne, Offset)",39MK3d3fonIP8Mz9oHCTBB,METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE),1bwbZJ6khPJyVpOaqgKsoZ,"Metro Boomin, Swae Lee, Lil Wayne, Offset","0iEtIxbK0KxaSlF7G42ZOp, 1zNqQNIdeOUZHb8zbZRFMX, 55Aa2cqylxrFIXC767Z865, 4DdkRBBYG6Yk9Ka8tdJ9BW",90.0,71.0,2023-06-02,0.591,0.5,11.0,-6.206,0.0,0.0529,0.22,0.0,0.175,0.201,145.819,231747.0,0.2955,0.22,0.35050000000000003
"Am I Dreaming (Metro Boomin & A$AP Rocky, Roisee)",6Ec5LeRzkisa5KJtwLfOoW,METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE),1bwbZJ6khPJyVpOaqgKsoZ,"Metro Boomin, A$AP Rocky, Roisee","0iEtIxbK0KxaSlF7G42ZOp, 13ubrt8QOOCPljQ2FL1Kca, 5pCGvSxNNUcddlRrG0wsrY",90.0,75.0,2023-06-02,0.6,0.537,9.0,-7.777,0.0,0.0362,0.0468,0.0038,0.206,0.126,90.061,256027.0,0.3222,0.043000000000000003,0.3315
"All The Way Live (Spider-Man: Across the Spider-Verse) (Metro Boomin & Future, Lil Uzi Vert)",0B6g379TMw0nYGXA7y5xHz,METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE),1bwbZJ6khPJyVpOaqgKsoZ,"Metro Boomin, Future, Lil Uzi Vert","0iEtIxbK0KxaSlF7G42ZOp, 1RyvyyTE3xzB2ZywiAwp0i, 4O15NlyKLIASxsJ0PrXPfz",93.0,63.0,2023-06-02,0.775,0.555,9.0,-7.283,0.0,0.154,0.177,0.00352,0.208,0.271,135.004,245240.0,0.43012500000000004,0.17348,0.41300000000000003
Danger (Spider) (Offset & JID),3X6qK1LdMkSOhklwRa2ZfG,METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE),1bwbZJ6khPJyVpOaqgKsoZ,"Offset, JID","4DdkRBBYG6Yk9Ka8tdJ9BW, 6U3ybJ9UHNKEdsH7ktGBZ7",79.0,58.0,2023-06-02,0.836,0.692,8.0,-6.248,0.0,0.126,0.0335,0.000504,0.201,0.288,143.384,205267.0,0.5785119999999999,0.032996000000000004,0.49
Hummingbird (Metro Boomin & James Blake),6HexNTb392JS071DoTGo0y,METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE),1bwbZJ6khPJyVpOaqgKsoZ,"Metro Boomin, James Blake","0iEtIxbK0KxaSlF7G42ZOp, 53KwLdlmrlCelAZMaLVZqU",90.0,65.0,2023-06-02,0.596,0.63,6.0,-7.807,1.0,0.102,0.378,0.00407,0.19,0.24,81.408,319493.0,0.37548,0.37393,0.435
"Calling (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, NAV, feat. A Boogie Wit da Hoodie)",5rurggqwwudn9clMdcchxT,METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE),1bwbZJ6khPJyVpOaqgKsoZ,"Metro Boomin, Swae Lee, NAV, A Boogie Wit da Hoodie","0iEtIxbK0KxaSlF7G42ZOp, 1zNqQNIdeOUZHb8zbZRFMX, 7rkW85dBwwrJtlHRDkJDAC, 31W5EY0aAly4Qieq6OFu6I",90.0,71.0,2023-06-02,0.636,0.537,0.0,-7.902,1.0,0.0817,0.481,0.0,0.113,0.199,140.133,219453.0,0.341532,0.481,0.368
Silk & Cologne (EI8HT & Offset) - Spider-Verse Remix,5Lv5L45PQmp5CTjs5PlQ6e,METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE),1bwbZJ6khPJyVpOaqgKsoZ,"EI8HT, Offset","70rSvlI9SRspEr0C84bJ5Q, 4DdkRBBYG6Yk9Ka8tdJ9BW",79.0,60.0,2023-06-02,0.773,0.805,4.0,-7.669,0.0,0.0783,0.266,0.00774,0.11,0.85,109.983,162280.0,0.6222650000000001,0.25826,0.8275
"Link Up (Metro Boomin & Don Toliver, Wizkid feat. BEAM & Toian) - Spider-Verse Remix (Spider-Man: Across the Spider-Verse )",0y8Pu7x5jXgUjOIJvQIF5L,METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE),1bwbZJ6khPJyVpOaqgKsoZ,"Metro Boomin, Don Toliver, Wizkid, BEAM, Toian","0iEtIxbK0KxaSlF7G42ZOp, 4Gso3d4CscCijv0lmajZWs, 3tVQdUvClmAT7URs9V3rsp, 46MWeeHNVMYRIIofQBEX98, 5sBdzqT2jx5jacEUcBn6X1",90.0,64.0,2023-06-02,0.929,0.515,5.0,-8.103,1.0,0.0629,0.427,0.596,0.226,0.589,101.009,195387.0,0.47843500000000005,-0.16899999999999998,0.552
